GameId,Role,PitcherHandedness,Delivery,ReleaseSpeed,ZoneSpeed,PitchVerticalApproachAngle,ReleaseExtension,ReleaseHeight,ReleaseSide,ArmAngleBR,ArmSlotBR,StrideLength,StrideLengthPercentHeight,StrideWidth,TimeToPlate,PeakHipsVeloX,PeakPitchHandVeloX,DLHipRotMin,HSSepMin,PARotMax,PAScapRetMin,SLKneeFlexFP,PAElbowFlexBR,SLKneeFlexBR,TorsoFBBR,TorsoSBBR,PeakMomDL,PeakMomSL,PeakMomTorso,PeakMomLFA,PeakMomLUA,PeakMomPFA,PeakMomPUA,PeakMomTotalBody,PeakMomTimeDL,PeakMomTimeSL,PeakMomTimeTorso,PeakMomTimeLFA,PeakMomTimeLUA,PeakMomTimePFA,PeakMomTimePUA,PeakMomTimeTotalBody,PeakPelvisRotVelo,PeakPelvisRotVeloTime,PeakChestRotVelo,PeakChestRotVeloTime,PeakElbowExtVelo,PeakElbowExtVeloTime,PeakShoulderIRVelo,PeakShoulderIRVeloTime,PelvisChestPeakTimeDiff,PeakSLKneeExtVelo,ClosingSpeed,ClosingTime,TimeFirstMove,TimeHandSeparation,TimePeakKneeLift,TimeFootPlant,TimeMER,PitchType,SpinRate,SpinDirection,InducedVertBreak,SpinEfficiency,PitchCount
717442,Pitcher,R,WU,81.57080078,74.30293274,-8.364879608,7.021354198,5.650690079,-1.685819983,96.67520861,37.53664913,6.113220642,0.940495483,0.638790239,1.775843977,9.6936369,73.04162694,-56.02672807,-57.06273299,177.688415,-42.02240244,32.93836682,46.73561724,55.78155114,33.58194287,-19.04110614,55.91604342,61.47093734,155.6758412,13.50510959,20.25122626,24.36727981,32.49715446,302.9917314,-0.2142399,-0.3475609,-0.1309149,-0.1209159,-0.1175829,-0.0109259,-0.0509229,-0.1375809,440.1376783,-0.2142399,1044.996343,-0.1042509,1599.016353,-0.0109259,3235.466916,0.0124051,0.109989,-70.23379051,501.4282603,0.14332,-1.2974689,-0.5042119,-0.8308479,-0.1442469,-0.0342579,SL,2194.793701,110.2490005,7.77948904,0.389631497,8
717247,Pitcher,R,S,94.00479889,86.4127655,-5.95566988,7.168149471,5.562099934,-1.384260058,93.69795533,37.85634675,6.312969625,0.971226096,0.563673541,1.632878053,9.723949272,73.47103455,-57.62937462,-54.95717237,181.698733,-43.40056279,55.54329727,49.84278275,49.2057771,34.9199464,-20.42022477,61.92925333,65.65862407,163.9714725,13.95618258,20.49394679,25.3160202,34.81219963,305.7868412,-0.1919593,-0.3352743,-0.1086363,-0.1119693,-0.1086363,-0.0119813,-0.0453113,-0.0986373,591.86198,-0.1253013,1177.320276,-0.0953043,1402.300821,-0.0119813,2923.006306,0.0113487,0.029997,-258.5099721,543.6303137,0.129984,-1.2218303,-0.5152523,-0.7652213,-0.0653083,-0.0319793,FB,2114.909912,197.0299988,16.49398041,0.916213666,14
717103,Pitcher,R,WU,80.87380219,74.16422272,-6.331590176,6.572930813,5.499259949,-1.657680035,97.32511391,35.47803835,5.958121817,0.916634126,0.531298785,1.709790164,9.225233793,72.62789015,-57.5760786,-52.68147256,177.1492264,-46.87042484,28.97286178,43.44274524,58.01340871,33.61006661,-19.84731764,59.61344559,65.78294784,163.638608,13.4760067,19.53136447,24.78665493,34.54589022,320.6675341,-0.1487624,-0.3220784,-0.1354304,-0.1620944,-0.1120994,-0.0121094,-0.0521054,-0.1387634,556.4069538,-0.1487624,1064.558185,-0.1021004,1559.437966,-0.0121094,3085.661767,0.0112216,0.046662,-85.07576478,538.6099675,0.139986,-1.2319894,-0.4987284,-0.7653684,-0.1520954,-0.0354404,SL,2250.6604,138.2220001,9.514625072,0.420983177,4
717442,Pitcher,R,WU,91.30519867,83.3057785,-3.855609894,6.988140583,5.695960045,-1.290989995,99.29102185,43.60163062,6.178285637,0.950505483,0.310707523,1.739909148,10.38990329,73.85030156,-47.38098362,-58.98671016,183.0345826,-32.79921693,39.75672396,47.95710988,58.7045543,34.86926733,-22.25192765,62.49050471,62.11342824,154.8146875,13.64505837,20.52769716,24.39729685,33.10182731,303.4680798,-0.2358955,-0.3558845,-0.1392375,-0.1225725,-0.1159065,-0.0092495,-0.0492465,-0.1492365,448.0477623,-0.1159065,1005.456075,-0.1025745,1591.407296,-0.0092495,3086.896796,0.0107485,0.013332,-66.68651944,346.8841016,0.209981,-1.3157975,-0.5092045,-0.8291745,-0.1425705,-0.0359135,FB,1986.023193,189.348999,17.04945946,0.963896396,9
717442,Pitcher,R,WU,82.18340302,74.98605347,-6.055580139,7.194542885,5.654160023,-1.678279996,97.47085234,39.62289108,6.161093842,0.947860591,0.665970542,1.768148809,9.887048688,73.4090992,-56.16423747,-57.54564324,179.1764149,-29.36565283,32.73235495,44.4657265,60.65764021,34.03635244,-22.17943201,60.93698681,61.65538243,154.9428591,13.1655158,19.77193022,24.39211236,32.81580784,296.079466,-0.2426862,-0.3560082,-0.1293652,-0.1593622,-0.1160332,-0.0093772,-0.0493732,-0.1393642,427.2096548,-0.2193552,1006.685157,-0.1093672,1525.091557,-0.0093772,3241.048024,0.0106208,0.109988,-11.82760071,495.7974817,0.149985,-1.2959122,-0.5226582,-0.8326262,-0.1460302,-0.0360412,SL,2226.648193,115.6380005,7.136400461,0.389532787,10
717442,Pitcher,R,WU,136.9992027,124.8109589,-6.516479731,10.78898978,8.534324884,-1.985339999,150.8863446,66.47805115,9.430789279,1.450890658,0.530654974,2.656221567,15.9112388,110.4764492,-68.48551719,-86.91620611,272.9982852,-46.7292511,81.10876967,71.73282382,90.11140327,52.41874795,-32.92861761,95.62530413,94.31004734,235.3418693,19.58720654,30.3102052,36.65139812,49.287246,441.9862097,-0.3696786,-0.3746781,-0.1696971,-0.1696971,-0.1696971,-0.0097131,-0.0697071,-0.2196921,705.8824716,-0.1896951,1517.661949,-0.1596981,2448.744053,-0.0097131,4679.92521,0.0202839,0.029997,-34.05986529,483.2554804,0.334968,-1.3463474,-0.5097604,-0.8463954,-0.0698024,-0.0331394,FB,2017.516113,192.552002,16.33295488,0.97039806,11
717033,Pitcher,R,S,82.52149963,76.20779419,-5.799789906,6.733484268,5.560780048,-2.09416008,99.87754087,40.83784055,5.859466359,0.901456363,0.865326526,1.576441757,8.518632206,73.74419709,-57.10555664,-60.53964885,183.3123,-27.37328717,33.44782982,47.20796137,62.25837318,35.75753127,-20.92065639,59.51645828,65.07679413,155.5385101,14.08721206,19.87441424,25.05099628,33.25099005,288.7566694,-0.1664432,-0.3797562,-0.1231132,-0.1164472,-0.1097812,-0.0097912,-0.0497872,-0.1497782,577.0102732,-0.1531112,1128.19992,-0.0897832,1565.386024,-0.0131242,3093.174248,0.0102078,0.063328,-89.36714705,578.6158844,0.133321,-1.1096892,-0.5097442,-0.7330572,-0.1431122,-0.0331222,SL,2193.763428,146.7290039,11.66714644,0.444706097,16
717247,Pitcher,R,S,80.22779846,74.18145752,-9.014659882,6.838784218,5.646349907,-1.434309959,98.89548592,41.55218711,6.093824639,0.937511483,0.749123479,1.663510325,8.820703398,72.43633859,-58.0411269,-54.08727641,182.0829383,-35.60674341,33.63480834,49.9296377,58.32438137,34.36156213,-22.88156815,61.55261637,64.84254946,166.4876956,14.06150687,19.87027846,25.17601669,34.60341355,303.7748038,-0.1951095,-0.3250985,-0.1184495,-0.1584465,-0.1084505,-0.0184585,-0.0484565,-0.1284485,651.1344912,-0.1384485,1146.674006,-0.0917855,1387.09778,-0.0151255,2823.695782,0.0115385,0.046663,-153.1360838,573.976808,0.126655,-1.1816885,-0.5184145,-0.7350615,-0.1317815,-0.0351235,CB,2148.418457,37.5481987,-12.5119071,0.842605973,15
716775,Pitcher,R,S,81.40270233,75.17681885,-7.220980167,6.640764713,5.508319855,-2.263050079,90.80573005,32.59873717,5.981866128,0.920287097,0.642149553,1.570577242,8.363229188,73.8104492,-57.29079724,-52.58960371,176.7086941,-38.35043426,42.14968869,49.05622293,56.1938122,33.02715064,-20.18942529,63.03023089,66.66896891,155.7757347,14.1224888,18.90834063,25.45534502,33.50879636,296.3598705,-0.1829419,-0.3295969,-0.1262799,-0.1562779,-0.1162809,-0.0129559,-0.0462869,-0.1729429,440.6295737,-0.1129479,1054.823898,-0.0962829,1398.506356,-0.0162889,2978.549407,0.0103751,0.016665,-70.87961757,497.706278,0.143321,-1.0962019,-0.5095819,-0.7128989,-0.1196139,-0.0362869,SL,2317.625244,100.211998,3.589817405,0.483336655,9
716775,Pitcher,R,S,81.40270233,75.17681885,-7.220980167,6.640764713,5.508319855,-2.263050079,90.80573005,32.59873717,5.981866128,0.920287097,0.642149553,1.570577242,8.363229188,73.8104492,-57.29079724,-52.58960371,176.7086941,-38.35043426,42.14968869,49.05622293,56.1938122,33.02715064,-20.18942529,63.03023089,66.66896891,155.7757347,14.1224888,18.90834063,25.45534502,33.50879636,296.3598705,-0.1829419,-0.3295969,-0.1262799,-0.1562779,-0.1162809,-0.0129559,-0.0462869,-0.1729429,440.6295737,-0.1129479,1054.823898,-0.0962829,1398.506356,-0.0162889,2978.549407,0.0103751,0.016665,-70.87961757,497.706278,0.143321,-1.0962019,-0.5095819,-0.7128989,-0.1196139,-0.0362869,SL,2317.625244,100.211998,3.589817405,0.483336655,10
717033,Pitcher,R,S,83.40779877,77.95783997,-7.257999897,6.973385334,5.487520218,-1.968090057,98.95772577,41.00758646,6.126846887,0.942591829,0.652913017,1.568533202,8.950995791,74.01596051,-56.42339924,-61.0481003,182.5960487,-30.66454693,49.52628196,49.95455552,57.94468681,35.41157594,-19.08308929,60.47037529,66.72060378,158.6913619,14.12501267,20.13745097,25.19693373,33.82378212,309.044758,-0.1646422,-0.3812882,-0.1346452,-0.1146472,-0.1113132,-0.0113232,-0.0479862,-0.1513102,540.9140606,-0.1746412,1121.592209,-0.0879822,1518.250756,-0.0113232,3195.986527,0.0120078,0.086659,-13.47652743,543.7129954,0.139987,-1.1078882,-0.5012772,-0.7212572,-0.0713172,-0.0346542,SL,2270.022705,111.6809998,6.915920019,0.403248869,17
717247,Pitcher,R,S,81.49330139,74.7146759,-6.368360043,6.914824009,5.611020088,-1.498000026,96.13389517,38.38395262,5.995436158,0.922374794,0.635211303,1.652312261,8.546611718,72.27846307,-57.84263335,-58.8018158,178.7374949,-29.97289931,35.85624238,49.87245489,59.87135594,33.87933589,-19.01918733,58.74011094,63.83987163,158.7751056,13.4040204,19.83569739,24.62114254,33.65154817,295.8774464,-0.2106266,-0.3572806,-0.0773046,-0.1539646,-0.1139686,-0.0106446,-0.0506406,-0.1306336,636.7060386,-0.1406326,1099.650401,-0.1006366,1431.774544,-0.0173106,3004.448987,0.0126874,0.039996,-209.2888337,544.327436,0.133322,-1.1771816,-0.5072636,-0.7605656,-0.1306336,-0.0373086,SL,2351.52832,110.2229996,6.618198395,0.401588803,16
717103,Pitcher,R,WU,88.6085968,82.4852066,-6.975450039,6.810901642,5.526949883,-1.730620027,96.69259662,37.21379797,5.977024825,0.919542281,0.466557249,1.65603529,9.494215871,74.40890201,-57.43593569,-54.86518207,178.5824661,-47.10238487,29.81905563,39.66738503,55.98939392,32.10980604,-18.89631691,61.5661843,68.66269423,161.0226155,14.21157445,20.64472984,25.39319472,35.06401678,325.0894816,-0.152759,-0.329411,-0.14276,-0.122762,-0.116096,-0.009438,-0.052768,-0.146093,472.47362,-0.169424,1086.42222,-0.09943,1612.579791,-0.012771,3442.896652,0.013893,0.069994,-203.6379762,521.6918691,0.143321,-1.222666,-0.49273,-0.762706,-0.152759,-0.03277,CH,1342.560669,250.723999,5.750613928,0.909550057,5
717442,Pitcher,R,WU,124.6734009,114.2883911,-8.545979977,10.46891928,8.437874794,-2.738354981,146.0829437,55.77615193,9.130152292,1.404638814,0.937306177,2.664764502,14.78920471,109.5918625,-85.00606087,-86.77208496,267.6036639,-52.93599785,75.52308551,67.71426406,85.74278187,50.61057752,-31.64137597,90.89245474,91.80492382,241.1339564,19.82966974,28.70075339,36.43485129,49.19123225,459.8341005,-0.34659975,-0.35659875,-0.19661325,-0.23660925,-0.17161575,-0.02162925,-0.07162425,-0.19661325,775.2158158,-0.18161475,1548.090556,-0.16161675,2360.834161,-0.01662975,4979.081012,0.01836825,0.019998,23.73602606,773.7905944,0.21498,-1.3109695,-0.5010425,-0.8276795,-0.0544155,-0.0344175,SL,2078.108887,142.1190033,11.69748044,0.351869167,12
717442,Pitcher,R,WU,82.23729706,75.57106781,-7.956799984,6.925722122,5.585919857,-1.896100044,96.09985657,35.34356466,6.118854662,0.941362256,0.777956637,1.767691335,9.552896516,72.92966703,-57.40883988,-57.42587841,178.5891391,-28.30362185,47.71021008,43.71074465,54.8191032,34.06874865,-21.8159091,58.53960111,61.94325501,161.5608791,13.32100547,19.11915272,24.24862028,32.57640391,304.1089458,-0.2296294,-0.3429484,-0.1263094,-0.1629714,-0.1129784,-0.0129914,-0.0496534,-0.1329754,470.2264706,-0.2162984,1049.783978,-0.1029794,1515.298531,-0.0129914,3309.478116,0.0136726,0.113319,86.89373545,520.5208492,0.146648,-1.2961574,-0.4995944,-0.8062214,-0.0529854,-0.0329884,SL,2233.237305,107.401001,5.19487381,0.335016085,13
717442,Pitcher,R,WU,79.35849762,72.76987457,-10.88049984,6.78339386,5.845739841,-1.428179979,100.4579518,47.2671809,6.114183385,0.940643598,0.759199493,1.748178071,9.666833612,74.48626878,-57.4429976,-55.68528771,179.1613072,-32.93007466,47.60373568,45.88401302,55.77437979,32.89460038,-23.64641548,58.55327439,60.90931714,159.0442039,13.78993727,19.75983035,24.63778468,32.24720467,302.207292,-0.2309752,-0.2376412,-0.1243172,-0.1543152,-0.1143182,-0.0076602,-0.0476572,-0.1343162,474.7973026,-0.1643142,945.6256208,-0.1043192,1521.467671,-0.0109932,3174.363605,0.0123378,0.059995,-68.51928378,488.2894691,0.139988,-1.2575542,-0.5076182,-0.8009262,-0.0709882,-0.0343252,CB,1929.789063,25.61919975,-13.4973135,0.963578645,14
717103,Pitcher,R,WU,87.04509735,80.32920837,-7.003330231,6.867578506,5.537360191,-1.883929968,93.68601885,37.60892841,6.009729954,0.924573839,0.633514268,1.67006221,8.721833963,73.87129902,-57.41733249,-53.53049198,178.2091995,-58.18720336,33.76155353,43.45024185,55.11234861,30.56301813,-17.55532805,57.73618174,68.53580388,153.9233909,13.84603483,19.74337941,24.83042466,34.60230781,299.0217768,-0.1572513,-0.3339023,-0.1272543,-0.1239213,-0.1172553,-0.0139303,-0.0539273,-0.1405863,586.4349033,-0.1439193,1084.38867,-0.0939233,1474.265284,-0.0139303,3328.503848,0.0094007,0.049996,-182.3592131,535.8405458,0.136655,-1.2271553,-0.4972213,-0.7738633,-0.1272543,-0.0372623,CH,1472.453247,258.4349976,4.519494295,0.955562971,6
717033,Pitcher,R,S,95.00700378,87.68735504,-3.466799974,6.876774311,5.455570221,-2.146450043,95.1437023,35.1185041,5.922365871,0.911133211,0.47414346,1.537276663,8.66241892,75.16025387,-57.52315111,-60.93027081,184.9830876,-25.84396679,46.44928799,46.7947732,52.39373984,35.57312192,-19.36243399,60.60904333,69.14061219,159.3133158,14.27127045,20.41266779,25.54618554,35.17133547,310.6732089,-0.1556301,-0.3456071,-0.1389651,-0.1422981,-0.1056351,-0.0156461,-0.0489751,-0.1489641,568.6992215,-0.1456311,1239.682709,-0.0823051,1519.782389,-0.0123131,3242.169922,0.0110179,0.063326,-93.06763845,560.3077615,0.133318,-1.1321821,-0.4989231,-0.7355621,-0.0856381,-0.0323111,FB,2140.385742,194.4960022,15.00768471,0.882683709,18
716858,Pitcher,R,WU,91.98509979,84.2786026,-4.503079891,7.001080036,5.572490215,-1.975119948,104.6824277,43.30152228,6.014459586,0.925301475,0.386536618,1.732795219,9.006720148,74.94794183,-53.79823412,-59.66774055,187.3758429,-30.67318619,55.42292216,48.21082082,64.6277968,36.3522895,-19.33889302,57.37405132,64.57150191,158.872637,13.96324626,20.48792338,25.83252755,34.08595804,307.3005108,-0.1560438,-0.2660338,-0.1127148,-0.1127148,-0.1127148,-0.0093908,-0.0493878,-0.1560438,530.3561796,-0.1260468,1027.341363,-0.0927168,1707.33031,-0.0060578,3252.824209,0.0139402,0.03333,10.32773485,499.9526665,0.139987,-1.3126058,-0.5126788,-0.8226498,-0.0893838,-0.0327218,FB,2223.111572,187.7910004,17.08124971,0.917953831,11
716858,Pitcher,R,WU,81.05460358,74.64138031,-7.406750202,6.562241554,5.57144022,-2.261980057,95.99074946,34.74392205,5.827423834,0.896526744,0.588431842,1.785652308,8.507904089,73.24423659,-54.62212253,-58.91670638,180.6901753,-31.86301596,46.07558507,45.85643638,58.20766043,35.55094463,-20.7302847,56.02564415,61.80388655,154.5012824,13.42202287,19.60967076,25.158525,33.18989548,298.6407621,-0.2053848,-0.4320318,-0.1320588,-0.1653888,-0.1120598,-0.0087358,-0.0487328,-0.1453908,488.6814133,-0.1153928,1046.819495,-0.0953948,1513.687821,-0.0120688,3094.394321,0.0112622,0.019998,-40.55015406,515.8690003,0.143321,-1.3086218,-0.5120248,-0.8053328,-0.0953948,-0.0353998,SL,2354.745117,110.5419998,7.81609869,0.482687815,12
716858,Pitcher,R,WU,79.64129639,73.26532745,-9.916379929,6.559560776,5.820109844,-1.941429973,102.0550427,46.4203205,5.78304522,0.889699265,0.711674965,1.77300583,8.064082636,76.34149415,-57.417514,-57.05496429,187.1973642,-32.18589273,56.96707654,43.73930433,58.30551433,35.1248702,-22.08412616,56.29437247,62.36346989,153.1239129,14.15870337,20.27312558,26.09968369,34.12330862,295.1251356,-0.1989794,-0.3822974,-0.1323194,-0.1623164,-0.1156534,-0.0056634,-0.0489934,-0.1389854,499.8434449,-0.1223194,996.8520769,-0.0989884,1563.188836,-0.0089964,3389.465999,0.0110016,0.023331,-29.97183382,477.4709977,0.146654,-1.2855514,-0.5189514,-0.7789284,-0.0589924,-0.0356614,CB,2417.868652,37.77600098,-13.63808441,0.92247913,13
717033,Pitcher,R,S,82.25080109,75.99972534,-8.844820023,6.504970074,5.558209896,-2.245229959,99.57901133,37.93850323,5.868421204,0.902834031,0.743446644,1.55266563,8.893071144,74.83964552,-57.31038563,-61.39927286,182.8831463,-37.82424538,32.50816416,46.07802656,53.30001904,35.69794959,-20.52922557,57.99734527,67.30594611,154.001068,14.55363934,20.87725029,25.57413761,35.00855687,297.1088886,-0.2196502,-0.3463052,-0.1329912,-0.1529892,-0.1063272,-0.0163352,-0.0463322,-0.1396572,644.0562237,-0.1396572,1235.648358,-0.0863282,1590.028761,-0.0096682,3234.96014,0.0103298,0.053329,-64.17402936,595.6861876,0.126656,-1.0829052,-0.4929582,-0.7096062,-0.1396572,-0.0330002,CB,2402.412109,52.25239944,-7.651335955,0.772771878,19
717247,Pitcher,R,S,76.85510254,71.92515564,-9.031040192,6.715461254,5.804940224,-1.307979941,101.9222618,46.43952943,5.893605755,0.906708578,0.874157536,1.395568579,8.361589445,71.57035493,-57.68375709,-51.17529164,181.9532551,-32.22491831,41.9153965,49.6647877,56.90996498,33.90339534,-20.41807836,50.94377667,57.30764403,158.1201327,13.45050792,19.07305103,24.36101939,33.48529852,294.603674,-0.1389886,-0.3589616,-0.1256566,-0.1623186,-0.1123246,-0.0156706,-0.0523326,-0.1256566,648.7275563,-0.1356556,1066.115454,-0.0989936,1330.563197,-0.0123376,3124.070579,0.0109934,0.036662,-247.8776392,496.0714751,0.129984,-0.8955626,-0.6155966,-0.6789226,-0.1023266,-0.0390006,CB,2332.698242,35.92699814,-10.82463455,0.920475318,17
717103,Pitcher,R,WU,92.55020142,84.22592926,-6.049520016,7.326832771,5.625609875,-1.405369997,99.95584547,44.26124329,6.122640045,0.941944622,0.353098129,1.67701782,9.550217303,74.39320016,-56.89576635,-56.89951474,180.2548865,-33.24123697,45.07498706,48.2154213,58.15270801,33.61726092,-19.88664246,60.91799351,61.76884152,155.2268934,13.69517653,20.1157944,25.57036852,34.63745934,315.5911761,-0.1574647,-0.2507897,-0.1507987,-0.1674637,-0.1108017,-0.0074777,-0.0474747,-0.1607977,532.6693195,-0.1208007,1059.37326,-0.1008027,1611.943351,-0.0074777,2996.020181,0.0158533,0.019998,-61.62186212,524.8169676,0.139988,-1.2573677,-0.5007677,-0.7774097,-0.1241347,-0.0341417,FB,2112.232666,199.0460052,18.34787321,0.945623046,7
717103,Pitcher,R,WU,83.77760315,77.20806885,-6.074679852,6.684739113,5.478740215,-1.832739949,95.99045163,36.40657143,5.988378919,0.921289064,0.676066505,1.659898522,8.942781687,72.88798333,-57.63586184,-56.78679972,179.6092213,-48.49960443,55.13894842,45.09976228,61.30681952,33.86591742,-19.98676987,58.40726679,66.48976073,161.0636241,13.76763828,19.84876726,24.71135925,34.84472693,305.2608254,-0.1597715,-0.3297555,-0.1331075,-0.1631045,-0.1131095,-0.0097855,-0.0497825,-0.1431065,596.6664595,-0.1431065,1069.044425,-0.0997775,1595.264816,-0.0131185,3211.621405,0.0102125,0.043329,-79.47565527,561.5370118,0.136654,-1.1996725,-0.4897405,-0.7597145,-0.0631145,-0.0331175,SL,2340.123535,152.6849976,7.657306194,0.41391446,8
717103,Pitcher,R,WU,79.64299774,73.1607666,-10.05739975,6.665672779,5.524580002,-1.792330027,97.74408911,39.83671643,6.124023553,0.94215747,0.812094662,1.736496545,8.455822029,73.50463865,-57.54335241,-54.01266948,179.9314392,-47.01572627,31.08805374,43.97575315,56.91912114,33.7291112,-21.32159964,55.35537879,65.50499326,163.6189364,13.93188509,20.40688236,24.98439068,34.89483292,310.0039877,-0.1858362,-0.3324762,-0.1258462,-0.1225132,-0.1158482,-0.0092002,-0.0491932,-0.1291792,489.6203173,-0.1625062,1046.481289,-0.1025172,1567.987055,-0.0125332,3120.74358,0.0107958,0.059989,-29.79829881,505.6876369,0.143308,-1.2489792,-0.4924482,-0.7490682,-0.1325122,-0.0325292,CB,2321.643311,30.53660011,-11.50013208,0.781490116,9
716858,Pitcher,R,S,82.37439728,75.60770416,-7.309140205,6.698967934,5.461239815,-2.184469938,97.71978421,35.23722067,5.915297712,0.910045802,0.742071201,1.61757568,8.128114019,75.22135289,-57.21115701,-61.49896126,182.4479779,-29.93720123,47.8750542,49.74455329,60.7292369,36.12908181,-19.89229063,56.39117562,63.61937069,155.8956883,13.99345114,20.19446231,26.06223617,34.33394084,299.071001,-0.2104344,-0.3537534,-0.1304424,-0.1571064,-0.1071114,-0.0071214,-0.0471174,-0.1404414,538.9674475,-0.1237764,1095.11597,-0.0904464,1560.637953,-0.0104544,3104.219706,0.0128766,0.03333,-48.71177841,539.8695051,0.139986,-1.1470074,-0.5037384,-0.7203834,-0.0804474,-0.0337854,SL,2353.269531,116.7549973,8.429557085,0.544897275,14
717103,Pitcher,R,WU,92.25579834,84.07237244,-6.004020214,7.189489841,5.550779819,-1.428259969,101.2271692,43.04319761,6.133006768,0.943539503,0.415780557,1.68610355,9.069067385,73.51634883,-57.13865381,-57.11546378,183.9936773,-41.72974151,55.93488346,44.72002651,60.29397513,34.61083311,-19.6931008,56.86589893,63.8742517,157.1338417,14.1047753,20.46586961,25.06728273,34.21739093,304.6298598,-0.1587063,-0.3886853,-0.1120443,-0.1153773,-0.1120443,-0.0053863,-0.0487163,-0.1487073,482.6009438,-0.1287093,1070.036203,-0.1020453,1651.197552,-0.0087203,3002.298793,0.0146117,0.026664,-76.75904684,522.9146618,0.14332,-1.2652563,-0.5020063,-0.7753103,-0.0820463,-0.0320513,FB,2190.396729,198.4389954,17.32311344,0.907385574,10
717103,Pitcher,R,WU,83.18219757,75.95049286,-7.755219936,7.022528648,5.446050167,-1.738139987,97.26882798,37.28367255,6.135441165,0.943914025,0.646627027,1.692685509,8.773740883,72.70568753,-57.17974844,-58.34007764,179.9939304,-41.38400801,36.46474078,46.55442576,59.11444991,34.13309768,-21.60015141,55.53039289,68.13234698,160.0661487,13.95120507,20.44247157,25.05063182,34.60521347,305.9669495,-0.1758833,-0.3358693,-0.1258873,-0.1192213,-0.1125553,-0.0125643,-0.0492273,-0.1325533,471.3938537,-0.1992143,1088.721577,-0.0992233,1575.118933,-0.0092313,3035.696118,0.0140997,0.099991,-7.782073701,542.7369573,0.146653,-1.2257903,-0.4958543,-0.7858293,-0.1225543,-0.0325623,SL,2368.459473,123.6259995,6.165893555,0.433305138,11
717103,Pitcher,R,WU,91.42140198,82.81972504,-4.908279896,7.526483059,5.524169922,-1.310580015,102.5731885,45.00433689,6.294213115,0.968340479,0.380082643,1.657694185,9.681800788,73.90493211,-55.421956,-57.00897465,184.1379533,-31.57509922,35.6969218,48.27762932,61.17583518,34.82741917,-18.75732101,59.16748429,66.90014502,164.9135636,14.51681544,20.89569699,25.24325573,34.62704576,314.5955794,-0.1793779,-0.3393639,-0.1193829,-0.1160499,-0.1127169,-0.0060599,-0.0493889,-0.1393819,409.0527261,-0.1127169,1056.211202,-0.0993849,1655.875938,-0.0060599,2987.101178,0.0172721,0.013332,-3.69883184,497.7399944,0.143321,-1.2326199,-0.4960169,-0.7893249,-0.1393819,-0.0327239,FB,2181.16748,195.6190033,18.12036753,0.940226641,12
717103,Pitcher,R,S,85.76270294,77.50350952,-5.916689873,6.885099411,5.491640091,-1.860059977,96.66667253,38.07501896,6.118135854,0.94125167,0.820459162,1.413833441,8.831677427,74.27522762,-56.59622672,-56.47351183,181.8998739,-36.07149638,35.15722067,47.83520046,55.28961132,31.58656206,-17.36456998,56.42651876,68.78910599,162.3869214,14.38075802,20.57367884,25.37698202,34.0875108,313.6129394,-0.213619,-0.31361,-0.123627,-0.12696,-0.116961,-0.010304,-0.0503,-0.123627,504.6809501,-0.163623,1097.782911,-0.100296,1538.786995,-0.010304,3192.631971,0.013028,0.063327,-164.8024098,550.4214325,0.139987,-0.96022,-0.496927,-0.660246,-0.130293,-0.033635,CH,1407.001831,253.6390076,6.303060293,0.88632473,13
717103,Pitcher,R,S,86.95639801,80.62288666,-7.750500202,7.045428276,5.561830044,-1.532610059,96.01719528,38.84532746,6.19741206,0.953448009,0.444811725,1.470356155,9.061884286,74.04261376,-56.51513754,-56.05576268,180.9574014,-31.53598564,29.48739569,49.82815592,50.10767674,32.32478375,-20.69360802,57.26539036,67.73881024,164.5562967,14.3480498,20.62285396,25.55697009,34.5828972,321.7714619,-0.1509456,-0.3275966,-0.1276146,-0.1276146,-0.1142826,-0.0109586,-0.0476216,-0.1342806,463.6528859,-0.1842766,1096.986071,-0.0942846,1483.833765,-0.0109586,2803.965607,0.0123724,0.089992,-179.7215961,543.1632832,0.139987,-1.0275336,-0.4909156,-0.6842316,-0.1542786,-0.0309566,CH,1647.50647,253.852005,5.080910683,0.968176338,14
717103,Pitcher,R,S,79.99389648,73.85535431,-8.693120003,6.723734379,5.564519882,-1.513800025,99.80128001,42.73827251,6.165883186,0.948597413,0.841279427,1.541020391,8.891090812,73.45038367,-57.14556647,-55.75575501,182.6404889,-44.10462868,33.21316042,48.21366104,56.98687361,33.89471321,-21.90164323,58.16610088,68.70274504,162.7980805,14.34325859,20.63188671,25.14619628,34.52281309,312.5920851,-0.1551512,-0.3318032,-0.1318202,-0.1551512,-0.1118222,-0.0118302,-0.0484942,-0.1418192,471.7918096,-0.1684842,1049.818374,-0.0951562,1532.718103,-0.0084972,3118.853449,0.0115008,0.073328,-107.5578091,535.5840968,0.136655,-1.0584102,-0.5051222,-0.7084392,-0.1351532,-0.0351612,CB,2276.65918,13.01949978,-12.07034111,0.786854737,15
